method,local_estimate
local_neighbor,0.35456847001328595
local_neighbor,0.5944325494805331
local_neighbor,0.6004325459392399
local_neighbor,0.5484846187493748
local_neighbor,0.6091193700927956
local_neighbor,0.5931274795304218
local_neighbor,0.7976336599369542
local_neighbor,0.4054778049977809
local_neighbor,0.7179413390118896
local_neighbor,0.6445154701470232
local_neighbor,0.6099207153763821
local_neighbor,0.5195964636962904
local_neighbor,0.35856429360855546
local_neighbor,0.6124904058299914
local_neighbor,0.9724565557246942
local_neighbor,0.7828618923628925
local_neighbor,0.8073300114968461
local_neighbor,0.6836699156470131
local_neighbor,0.6361583129541968
local_neighbor,0.7610976408321342
local_neighbor,0.715197622209796
local_neighbor,0.4493615488567698
local_neighbor,1.0907639795174604
local_neighbor,0.8793445231998781
local_neighbor,0.8602338466198951
local_neighbor,0.745116932312752
local_neighbor,0.6234437129885698
local_neighbor,0.770734505013485
local_neighbor,0.7522712182384361
local_neighbor,0.7915837188564568
local_neighbor,0.6411699589794514
local_neighbor,0.6069498767831165
local_neighbor,0.6936066606787197
local_neighbor,0.6425134264052546
local_neighbor,0.5864384410035562
local_neighbor,0.4866104438866087
local_neighbor,0.37408705870694087
local_neighbor,0.6317407067937516
local_neighbor,0.3251186526598998
local_neighbor,0.10943192933751729
local_neighbor,0.31244941592862097
local_neighbor,0.3207784130270503
local_neighbor,-0.1701895101438365
local_neighbor,0.17590263294853908
local_neighbor,0.2984592476244168
local_neighbor,0.05953967929649655
local_neighbor,-0.037832336423915994
local_neighbor,0.49066273897022067
local_neighbor,-0.0157320604299958
local_neighbor,0.182410900949178
local_neighbor,0.39292180054116127
local_neighbor,0.0008046287484525849
local_neighbor,0.009053841611291002
local_neighbor,-0.09475273886568429
local_neighbor,0.6335405587701718
local_neighbor,0.19861670369776313
local_neighbor,0.6388551435848131
local_neighbor,0.27351756859108967
local_neighbor,0.13581599737147268
local_neighbor,0.3537395558270701
local_neighbor,0.25527080422877263
local_neighbor,0.4840254929682553
local_neighbor,0.4168122199145518
local_neighbor,0.43399292987491284
local_neighbor,0.43794067925833186
local_neighbor,0.30103202312419464
local_neighbor,0.48738778785459935
local_neighbor,0.46493019110509515
local_neighbor,0.5750508705433826
local_neighbor,0.4223766293181853
local_neighbor,0.5234156727129113
local_neighbor,0.263424936876498
local_neighbor,0.1248276838929276
local_neighbor,-0.01492713035093356
local_neighbor,0.4510716773720789
local_neighbor,0.5522917563289421
local_neighbor,0.36497790625259363
local_neighbor,0.2956383283350421
local_neighbor,0.5589950271710478
local_neighbor,0.37818572768181324
local_neighbor,0.3780351004073378
local_neighbor,0.4098447713543204
local_neighbor,0.3324606245837319
local_neighbor,0.35982283345204447
local_neighbor,0.31171901376242256
local_neighbor,0.1197563660928258
local_neighbor,1.043780048852823
local_neighbor,0.31513075857908673
local_neighbor,0.889409390655514
local_neighbor,0.6748027720176045
local_neighbor,0.22890095463469978
local_neighbor,0.29602146808215746
local_neighbor,0.34816519653700706
local_neighbor,0.6859035214162853
local_neighbor,0.8776910083225484
local_neighbor,0.4027624835302537
local_neighbor,0.4961682904690613
local_neighbor,0.7827313472638743
local_neighbor,0.11836444462955993
local_neighbor,0.6577879692524521
local_neighbor,0.6488336774242947
local_neighbor,0.3942719098577655
local_neighbor,0.6577096592286404
local_neighbor,0.43481787571280295
local_neighbor,0.4429954717774237
local_neighbor,0.5429838335609075
local_neighbor,0.38647831233369717
local_neighbor,0.28845555690311275
local_neighbor,0.31666163364149885
local_neighbor,0.14835698717654497
local_neighbor,0.5592999378368078
local_neighbor,0.4856133386156801
local_neighbor,0.4816265896861271
local_neighbor,0.5673559389621994
local_neighbor,0.17670683106793422
local_neighbor,0.6278186398645081
local_neighbor,0.43446009150638787
local_neighbor,0.3851863534164308
local_neighbor,0.5805039492660298
local_neighbor,0.6315604576221379
local_neighbor,0.1981739657181993
local_neighbor,0.5304704795844369
local_neighbor,0.5759115477249187
local_neighbor,0.4029406817901263
local_neighbor,0.660352393048519
local_neighbor,0.34970229933841057
local_neighbor,0.8968631179082796
local_neighbor,0.3307418943614506
local_neighbor,1.0479018722508555
local_neighbor,0.6320687017135141
local_neighbor,0.4996904712968904
local_neighbor,0.7479975598580326
local_neighbor,0.43488929364064666
local_neighbor,0.5264081949512336
local_neighbor,1.080275998265617
local_neighbor,0.6269427623735974
local_neighbor,0.8970050744692823
local_neighbor,0.7214948167667065
local_neighbor,0.6905059884247547
local_neighbor,0.7691166801216118
local_neighbor,0.5773120509688215
local_neighbor,-0.04003201311094016
local_neighbor,0.6868319898007389
local_neighbor,0.549314980837378
local_neighbor,0.6419244414159628
local_neighbor,0.513483078844285
local_neighbor,0.5627219344153067
local_neighbor,0.47543140218125757
local_neighbor,0.3504047477621094
local_neighbor,0.512411483113022
local_neighbor,0.8714301170514112
local_neighbor,0.658084569761616
local_neighbor,0.50083170875251
local_neighbor,0.11419081956212396
local_neighbor,0.17117808382480718
local_neighbor,0.20307088836533235
local_neighbor,0.06711065787244468
local_neighbor,-0.3061746733352681
local_neighbor,0.6263996421584662
local_neighbor,0.24675872160165696
local_neighbor,0.8318267896120288
local_neighbor,0.718676893883183
local_neighbor,0.5696762288942001
local_neighbor,0.18876850638876247
local_neighbor,0.29468033571941044
local_neighbor,0.03817182925709663
local_neighbor,0.6920337039710326
local_neighbor,0.3582190193799026
local_neighbor,0.23354226780633502
local_neighbor,0.17306469075875333
local_neighbor,0.2679216812894668
local_neighbor,0.4273929987635324
local_neighbor,0.7071192822713531
local_neighbor,0.43667541859343795
local_neighbor,1.1064944604657065
local_neighbor,0.9186052868128678
local_neighbor,1.011556639658629
local_neighbor,0.15163032030192122
local_neighbor,0.7982754743059094
local_neighbor,0.6651698965988597
local_neighbor,0.41314371797317484
local_neighbor,0.47555042099587663
local_neighbor,1.0000920816421472
local_neighbor,0.8923802553939654
local_neighbor,0.9445840354624945
local_neighbor,0.8107798048548552
local_neighbor,0.6825764338008813
local_neighbor,0.7836721121914044
local_neighbor,0.8337130510922371
local_neighbor,0.7590704554699789
local_neighbor,0.6198136883987456
local_neighbor,0.5391113894167511
local_neighbor,0.7025088306168618
local_neighbor,0.6992351016981436
local_neighbor,0.8188878529150514
local_neighbor,0.6273385836832918
local_neighbor,0.7778425514804648
local_neighbor,0.7195727817898121
local_neighbor,0.4485297910166402
local_neighbor,0.5905199043462735
