FTLAB RADON DATA FILE
MODEL NAME:	Radon Eye Plus
S/N:	PE22111010064
Unit:	Bq/m3
Time step:	1hour
Data No :	2780
98)	2024-02-22 22:19:24	 29	17.0°C	41%
99)	2024-02-22 23:19:24	 31	17.0°C	41%
100)	2024-02-23 00:19:24	 23	16.5°C	41%
101)	2024-02-23 01:19:24	 31	16.5°C	42%
102)	2024-02-23 02:19:24	 23	16.5°C	43%
103)	2024-02-23 03:19:24	 17	16.5°C	43%
104)	2024-02-23 04:19:24	 33	16.5°C	44%
105)	2024-02-23 05:19:24	 23	16.5°C	44%
106)	2024-02-23 06:19:24	 41	16.5°C	44%
107)	2024-02-23 07:19:24	 35	16.5°C	45%
108)	2024-02-23 08:19:24	 44	16.5°C	46%
109)	2024-02-23 09:19:24	 29	16.5°C	47%
110)	2024-02-23 10:19:24	 37	16.5°C	47%
111)	2024-02-23 11:19:24	 50	17.0°C	47%
112)	2024-02-23 12:19:24	 23	16.5°C	47%
113)	2024-02-23 13:19:24	 35	17.0°C	46%
114)	2024-02-23 14:19:24	 23	16.5°C	47%
115)	2024-02-23 15:19:24	 25	16.5°C	46%
116)	2024-02-23 16:19:24	 54	16.5°C	46%
117)	2024-02-23 17:19:24	 44	16.5°C	47%
118)	2024-02-23 18:19:24	 29	16.5°C	47%
119)	2024-02-23 19:19:24	 37	16.5°C	48%
120)	2024-02-23 20:19:24	 27	16.5°C	49%
121)	2024-02-23 21:19:24	 29	16.5°C	50%
122)	2024-02-23 22:19:24	 43	16.0°C	51%
123)	2024-02-23 23:19:24	 33	16.0°C	50%
124)	2024-02-24 01:49:48	 46	16.0°C	52%
125)	2024-02-24 02:49:48	 27	16.5°C	49%
126)	2024-02-24 03:49:48	 46	16.0°C	49%
127)	2024-02-24 04:49:48	 37	16.5°C	48%
128)	2024-02-24 05:49:48	 31	16.5°C	48%
129)	2024-02-24 06:49:48	 39	16.5°C	48%
130)	2024-02-24 07:49:48	 33	16.5°C	48%
131)	2024-02-24 08:49:48	 37	16.5°C	48%
132)	2024-02-24 09:49:48	 37	16.5°C	48%
133)	2024-02-24 10:49:48	 27	16.5°C	49%
134)	2024-02-24 11:49:48	 23	16.5°C	48%
135)	2024-02-24 12:49:48	 33	16.5°C	50%
136)	2024-02-24 13:49:48	 58	16.0°C	52%
137)	2024-02-24 14:49:48	 60	16.0°C	53%
138)	2024-02-24 15:49:48	 64	16.0°C	54%
139)	2024-02-24 16:49:48	 46	16.0°C	54%
140)	2024-02-24 17:49:48	 43	16.0°C	55%
141)	2024-02-24 18:49:48	 33	16.0°C	54%
142)	2024-02-24 19:49:48	 44	16.0°C	53%
143)	2024-02-24 20:49:48	 25	16.0°C	52%
